Titlagarh	21	20.290	83.152
Begamganj	35	23.599	78.341
Nagalapuram	02	13.388	79.796
Jamkhed	16	18.735	75.313
Fatehpur	36	27.173	81.211
Elampalloor	13	8.956	76.674
Jayamkondacholapuram	25	11.213	79.364
Tudiyalur	25	11.082	76.945
Alankod	13	10.746	76.035
Shahpura	24	27.391	75.960
Elayavur	13	11.889	75.412
Guledagudda	19	16.050	75.790
Iramallur	13	10.062	76.572
Piro	34	25.332	84.405
Guskhara	28	23.493	87.735
Umreth	09	22.699	73.116
Narsipatnam	02	17.667	82.612
Bahjoi	36	28.395	78.627
Dharmabad	16	18.891	77.849
Chockli	13	11.727	75.555
Vemalwada	40	18.465	78.869
Colgong	34	25.263	87.233
Basudebpur	21	21.120	86.729
Rajakhera	24	26.898	78.171
Hailakandi	03	24.684	92.561
Jagatsinghapur	21	20.256	86.171
Gevrai	16	19.264	75.750
Madikeri	19	12.426	75.738
Kopaganj	36	26.019	83.566
Thana Bhawan	36	29.586	77.418
Pundri	10	29.761	76.560
Vagholi	16	18.582	73.983
Birmitrapur	21	22.400	84.767
Chaksu	24	26.605	75.948
Darsi	02	15.770	79.679
Zaidpur	36	26.831	81.329
Remuna	21	21.528	86.872
Puthenvelikara	13	10.185	76.245
Amli	52	20.283	73.017
Anupgarh	24	29.191	73.209
Salaya	09	22.310	69.604
Idangansalai	25	11.627	77.989
Kosamba	09	21.462	72.958
Basavana Bagevadi	19	16.573	75.973
Muhammadabad	36	25.619	83.756
Lakhyabad	28	23.667	86.667
Aya Nagar	07	28.472	77.133
Umaria	35	23.525	80.837
Chanderi	35	24.713	78.138
Ajanur	13	12.336	75.093
Manendragarh	37	23.213	82.202
Ramgarh	24	28.171	74.980
Bhadasar	24	28.315	74.290
Srvanampatti	25	11.076	77.004
Bhokar	16	19.219	77.670
Patratu	38	23.665	85.304
Sanchor	24	24.754	71.773
Kurumbapet	22	11.940	79.771
Kaimganj	36	27.554	79.335
Bamaur	35	26.339	78.101
Janjgir	37	22.009	82.578
Egra	28	21.899	87.538
Bihariganj	34	25.734	86.988
Mushabani	38	22.511	86.457
Udaipur	26	23.533	91.483
Dighwara	34	25.744	85.010
Ngur	31	23.538	93.373
Garhakota	35	23.779	79.143
Vengola Kizhakkumbagam	13	10.064	76.476
Mamun	23	32.282	75.698
Nanjikkottai	25	10.729	79.142
Bijuri	35	23.252	82.117
Ghugus	16	19.938	79.112
Taranagar	24	28.669	75.032
Nepanagar	35	21.454	76.393
Badepalli	40	16.755	78.144
Nautanwa	36	27.428	83.418
Pirzadaguda	40	17.395	78.590
Hisua	34	24.834	85.417
Shamshabad	40	17.252	78.418
Vallabh Vidyanagar	09	22.533	72.900
Erraguntla	02	14.639	78.540
Edappal	13	10.783	76.008
Manuguru	40	17.930	80.827
Soro	21	21.279	86.688
Ulliyeri	13	11.452	75.767
Saoner	16	21.385	78.922
Muttayyapuram	25	8.750	78.131
Manwath	16	19.301	76.497
Dhandhuka	09	22.382	71.987
Jujuvadi	25	12.768	77.792
Hatta	35	24.134	79.601
Jagdispur	34	25.468	84.419
Almora	39	29.597	79.659
Thuraiyur	25	11.148	78.599
Saknepalli	40	18.929	79.457
Anta	24	25.150	76.300
Gajendragarh	19	15.736	75.970
Narsinghgarh	35	23.708	77.093
Kalyandurg	02	14.545	77.106
Chittur	13	10.700	76.747
Madhapar	09	23.238	69.699
Chhabra	24	24.665	76.844
Manamadurai	25	9.673	78.471
Tiruchchendur	25	8.497	78.119
Bisauli	36	28.308	78.937
Kangayam	25	11.006	77.561
Mannanchori	13	9.572	76.352
Kakching	17	24.498	93.981
Turaiyur	25	11.150	78.599
Bijaynagar	24	25.930	74.649
Ferokh	13	11.180	75.841
Dhamnod	35	22.209	75.471
Jora Khurd	35	26.489	77.976
Pavugada	19	14.100	77.280
Thenhippalam	13	11.132	75.882
Halvad	09	23.015	71.180
Meerpet	40	17.321	78.530
Zamania	36	25.420	83.558
Bhatkal	19	13.985	74.555
Malkapur	16	17.262	74.176
Makhdumpur	34	25.066	84.972
Shafi Pur Ranhola	07	28.657	77.040
Jaridih	38	23.766	85.939
Rasra	36	25.858	83.855
Sadpalli	40	17.210	80.836
Sattur	25	9.356	77.925
Maur	23	30.083	75.250
Chhota Gobindpur	38	22.746	86.259
Sasvad	16	18.344	74.031
Vilavoorkkal	13	8.481	77.022
Kotma	35	23.204	81.979
Kottaikuppam	25	11.961	79.839
Khaira	16	19.787	72.762
Talikota	19	16.473	76.311
Puzhal	25	13.165	80.204
Kalpatta	13	11.609	76.083
Ambad	16	19.613	75.789
Rahatgarh	35	23.790	78.395
Sijua	38	23.776	86.330
Vandavasi	25	12.504	79.606
Tirumuruganpundi	25	11.165	77.308
Thanneermukkom	13	9.663	76.381
Parur	13	10.148	76.230
Gomoh	38	23.874	86.152
Elur	13	10.067	76.283
Chemmumiahpet	02	14.463	78.812
Jalalpur	36	26.312	82.739
Kharagpur	34	25.124	86.556
Sri Madhopur	24	27.466	75.597
Lumding Railway Colony	03	25.749	93.170
Ahmedgarh	23	30.677	75.826
Chitapur	19	17.124	77.082
Jhanjharpur	34	26.265	86.280
Naspur	40	18.846	79.462
Singanallur	25	10.999	77.032
Unchagao	16	16.697	74.273
Bagru	24	26.811	75.547
Cheriyamundam	13	10.948	75.956
Allapuram	25	12.895	79.128
Ramapuram	02	13.101	79.184
Rosera	34	25.755	86.032
Podili	02	15.606	79.615
Shrigonda	16	18.615	74.699
Kalliyassheri	13	11.975	75.365
Kannanendal	25	9.965	78.142
Pandharkawada	16	20.021	78.546
Mankachar	18	25.533	89.864
Katirur	13	11.785	75.530
Erandol	16	20.922	75.326
Adirampattinam	25	10.341	79.379
Kurali	23	30.834	76.577
Jagdishpur	36	26.750	80.545
Ponneri	25	13.339	80.195
Shamsabad	36	27.017	78.124
Malakanagiri	21	18.364	81.888
Deolali	16	19.474	74.621
Mangrul Pir	16	20.314	77.342
Narsampet	40	17.928	79.892
Berasia	35	23.631	77.434
Badami	19	15.915	75.677
Pasan	37	22.844	82.198
Pamban	25	9.279	79.211
Banda	35	24.045	78.961
Kalakkadu	25	8.514	77.549
Kondagaon	37	19.591	81.664
Puthuppariyaram	13	10.813	76.629
Vilangudi	25	9.946	78.094
Rudarpur	36	26.445	83.613
Sholinghur	25	13.118	79.420
Manavadar	09	21.498	70.138
Puraini	34	25.143	86.980
Deulgaon Raja	16	20.018	76.038
Dharmadam	13	11.775	75.465
Madurantakam	25	12.512	79.885
Kizhuvalam-Koonthalloor	13	8.663	76.810
Dharamsala	11	32.220	76.320
Pedana	02	16.256	81.144
Kaij	16	18.714	76.067
Kallamchavadi	25	12.953	80.131
Un	09	23.887	71.770
Vadanappally	13	10.469	76.081
Irimbiliyam	13	10.862	76.092
Mudbidri	19	13.067	74.995
Pallappatti	25	10.721	77.880
Cheranellur	13	10.054	76.290
Maharaganj	36	27.145	83.562
Nagavaram	40	17.489	78.602
Tarakeswar	28	22.886	88.014
Tifra	37	22.063	82.131
Siraspur	07	28.758	77.131
Kundapura	19	13.631	74.690
Uran	16	18.878	72.939
Kasba	34	25.856	87.538
Karjan	09	22.047	73.118
Muvattupuzha	13	9.980	76.574
Manawar	35	22.236	75.089
Pihani	36	27.620	80.203
Madukkarai	25	10.906	76.963
Amlai	35	23.198	81.581
Mansa	09	23.426	72.657
Dharuhera	10	28.206	76.797
Sarkhej	09	22.983	72.502
Banmankhi Bazar	34	25.888	87.194
Rehli	35	23.637	79.063
Udaipur	24	27.723	75.472
Taramangalam	25	11.694	77.970
Amla	35	21.925	78.128
Tirukkoyilur	25	11.966	79.203
Musiri	25	10.953	78.444
Hirakud	21	21.525	83.873
Khair	36	27.942	77.842
Rajauli	34	24.645	85.500
Kakkalapalle	02	14.642	77.567
Cherukavu	13	11.173	75.909
Seoni Malwa	35	22.450	77.466
Oddanchathiram	25	10.480	77.750
Fatehpur Sikri	36	27.094	77.660
Azhiyur	13	11.693	75.560
Byadgi	19	14.673	75.487
Birpara	28	26.704	89.145
Cherpulassery	13	10.877	76.309
Multai	35	21.775	78.258
Holenarasipura	19	12.786	76.243
Talaja	09	21.353	72.035
Marhaura	34	25.973	84.868
Kareli	35	22.915	79.064
Baddi	11	30.958	76.791
Bhongaon	36	27.255	79.181
Panakkudi	25	8.322	77.577
Gadhada	09	21.970	71.578
Pulakkod	13	11.310	75.950
Mukerian	23	31.954	75.617
Ramgarh	24	27.251	75.179
Ariyankuppam	22	11.895	79.807
Karumalur	13	10.133	76.280
Kottarakara	13	9.004	76.774
Mavoor	13	11.267	75.917
Pilani	24	28.367	75.604
Devarkonda	40	16.692	78.921
Rajgarh	35	24.008	76.733
Minad	13	8.850	76.695
Nedumbassery	13	10.156	76.402
Rajura	16	19.779	79.365
Bilari	36	28.621	78.804
Muvattupula	13	9.985	76.577
Adur	13	9.156	76.732
Walwadi	16	20.921	74.761
Puthuppally	13	9.558	76.575
Miranpur Katra	36	28.030	79.668
Raisinghnagar	24	29.536	73.449
Kidarakulam	13	8.567	76.991
Kuttuparamba	13	11.828	75.566
Arangaon	16	19.027	74.715
Pakridayal	34	26.563	85.045
Dhanera	09	24.510	72.023
Chengamanad	13	10.154	76.342
Lakheri	24	25.672	76.177
Kalavoor	13	9.570	76.328
Behror	24	27.888	76.281
Reddipalaiyam	25	13.108	80.121
Zunheboto	20	25.967	94.517
Rajaori	12	33.375	74.309
Sankagiri	25	11.476	77.866
Mharal Bk	16	19.246	73.177
Mainaguri	28	26.563	88.820
Nedumpana	13	8.908	76.693
Puttankulam	13	8.814	76.718
Nagar Karnul	40	16.482	78.325
Sagwara	24	23.680	74.020
Ibrahimpatnam	02	16.583	80.514
Vadakku Valliyur	25	8.383	77.612
Jamtara	38	23.963	86.803
Khedbrahma	09	24.030	73.046
Tirukkalikkunram	25	12.608	80.055
Talakkolattur	13	11.354	75.758
Palkonda	02	18.604	83.756
Cheruthazham	13	12.081	75.263
Dhari	09	21.329	71.026
Amballur	13	10.434	76.263
Koovappady	13	10.155	76.485
Chendamangalam	13	10.163	76.235
Jewar	36	28.122	77.557
Nawapara	37	20.972	81.859
Tarsadi	09	21.470	72.952
Ner	16	20.490	77.866
Shahpura	24	25.621	74.925
Vijayapuram	13	9.591	76.561
Husainabad	38	24.528	84.000
Udaipurwati	24	27.730	75.472
Bachhraon	36	28.927	78.235
Jandiala Guru	23	31.562	75.028
Irinjalakuda	13	10.342	76.211
Renwal	24	27.158	75.358
Kumbalam	13	9.906	76.311
Basni	24	27.172	73.645
Morigaon	03	26.249	92.348
Madhugiri	19	13.660	77.212
Urakam	13	11.051	75.988
Ariyalur	25	11.138	79.076
Islamnagar	36	28.329	78.725
Ponmana	13	9.008	76.520
Mahendragarh	10	28.269	76.153
Mudalgi	19	16.337	74.968
Nakrekal	40	17.163	79.428
Unamaucheri	25	12.861	80.107
Gorai	16	19.250	72.783
Uttamapalaiyam	25	9.807	77.327
Khandela	24	27.605	75.502
Sirsaganj	36	27.057	78.687
Chodavaram	02	17.829	82.935
Umarkot	37	19.665	82.206
Hupari	16	16.617	74.404
Suar	36	29.028	79.057
Devadurga	19	16.423	76.936
Manoharpur	24	27.298	75.950
Nahan	11	30.560	77.294
Ladwa	10	29.994	77.046
Gil	23	30.847	75.864
Gunupur	21	19.080	83.809
Avinashi	25	11.193	77.269
Kotagiri	25	11.421	76.860
Sikka	09	22.432	69.842
Panipat Taraf Rajputan	10	29.361	76.943
Kondotty	13	11.142	75.966
Desaiganj	16	20.624	79.965
Rusera	34	25.754	86.026
Maddur	19	12.583	77.043
Nongstoin	18	25.517	91.265
Raikot	23	30.650	75.600
Dinapur Cantonment	34	25.636	85.020
Jhalod	09	23.101	74.155
Karera	35	25.458	78.136
Murliganj	34	25.897	86.996
Soron	36	27.891	78.746
Mukher	16	18.706	77.368
Vandiyur	25	9.909	78.161
Alandi	16	18.678	73.899
Pattambi	13	10.800	76.184
Tekkali	02	18.606	84.235
Duliajan	03	27.360	95.318
Duliajan Oil Town	03	27.358	95.314
Karaippudur	25	11.057	77.306
Ambikapuram	13	10.794	76.653
Suryampalaiyam	25	11.404	77.712
Motipur	34	26.253	85.161
Alangulam	25	8.864	77.499
Addanki	02	15.811	79.973
Bemetara	37	21.716	81.534
Milak	36	28.610	79.170
Losal	24	27.400	74.917
Alirajpur	35	22.304	74.356
Pardi	09	20.509	72.946
Kinwat	16	19.626	78.199
Pasan	35	23.165	81.929
Lalgola	28	24.422	88.252
Utraula	36	27.319	82.419
Baikunthpur	37	23.262	82.561
Jowai	18	25.436	92.191
Ochira	13	9.135	76.512
Rapar	09	23.573	70.647
Jammu Cantonment	12	32.704	74.861
Banswada	40	18.377	77.880
Hosadurga	19	13.796	76.284
Ramanayyapeta	02	16.945	82.239
Minjur	25	13.280	80.258
Sonamukhi	28	23.305	87.413
Kukshi	35	22.207	74.758
Kansad	09	21.075	72.879
Kalavad	09	22.208	70.383
Jashpur Nagar	37	22.888	84.139
Mavelikara	13	9.259	76.556
Dhanaura	36	28.959	78.256
Jalgaon Jamod	16	21.052	76.535
Pallipuram	13	9.755	76.357
Sujanpur	23	32.316	75.607
Annigeri	19	15.425	75.433
Piravam	13	9.867	76.500
Ganderbal	12	34.226	74.775
Uliyazhathura	13	8.582	76.922
Mandi	11	31.712	76.933
Atholi	13	11.389	75.760
Shiggaon	19	14.991	75.225
Pandua	28	23.075	88.286
Punch	12	33.770	74.093
Kottaikadu	25	12.256	79.982
Hangal	19	14.765	75.125
Jhadeshwar	09	21.714	73.032
Polur	25	12.512	79.124
Sheohar	34	26.514	85.293
Perumbavoor	13	10.107	76.474
Gundlupet	19	11.810	76.690
Sachin	09	21.087	72.882
Koynanagar	16	17.400	73.767
Gotegaon	35	23.029	79.482
Kalwakurti	40	16.664	78.491
Sheoganj	24	25.139	73.068
Devanahalli	19	13.247	77.712
Aron	35	24.381	77.417
Hadagalli	19	15.020	75.932
Patran	23	29.958	76.049
Tharad	09	24.396	71.626
Panagar	35	23.285	79.995
Dasna	36	28.677	77.523
Kulittalai	25	10.935	78.413
Sulur	25	11.024	77.126
Rangia	03	26.449	91.614
Bamor Kalan	35	24.893	78.151
Umargam	09	20.197	72.750
Nalbari	03	26.439	91.440
Pallikunnu	13	11.890	75.357
Trittala	13	10.803	76.129
Vadnagar	09	23.786	72.639
Jaswantnagar	36	26.883	78.903
Afzalgarh	36	29.394	78.674
Gangapur	16	19.697	75.010
Mahna	23	30.228	74.994
Raipur	39	30.311	78.090
Mathur	25	13.171	80.248
Tehri	39	30.391	78.480
Magadi	19	12.957	77.224
Puvatuparamba	13	11.271	75.889
Baspalli	40	17.539	78.364
Mahad	16	18.083	73.417
Ezhupunna	13	9.821	76.300
Sankrail	28	22.550	88.225
Waraseoni	35	21.762	80.043
Beldanga	28	23.934	88.260
Jiladiguda	40	17.332	78.526
Sausar	35	21.656	78.797
Moothakunnam	13	10.190	76.201
Pathirappally	13	9.535	76.322
Hadgaon	16	19.496	77.659
Chandrapura	38	23.749	86.120
Rajaldesar	24	28.028	74.474
Pachor	35	23.710	76.734
Azhoor	13	8.644	76.799
Miranpur	36	29.290	77.949
Sadri	24	25.186	73.453
Kullattur	25	12.942	80.195
Balussheri	13	11.447	75.829
Kalanwali	10	29.836	74.972
Kadodara	09	21.162	72.962
Chakapara	28	22.632	88.349
Nanminda	13	11.423	75.823
Nokha	34	25.105	84.116
Kattumannarkoil	25	11.276	79.558
Andippatti	25	9.998	77.621
Kalamb	16	19.044	73.956
Arumuganeri	25	8.569	78.091
Elamanchili	02	17.549	82.857
Adichanallur	13	8.880	76.716
Laitumkhrah	18	25.571	91.898
Gulabpura	24	25.904	74.660
Pathardi	16	19.173	75.174
Kundarkhi	36	28.683	78.786
Ukhrul	17	25.120	94.364
Gadhinglaj	16	16.223	74.350
Bilgram	36	27.175	80.032
Ali	07	28.516	77.310
Jafarabad	09	20.866	71.366
Bhelai	37	22.309	82.610
Bidhuna	36	26.802	79.508
Ayakudi	25	10.450	77.552
Vettanad	13	8.606	76.942
Asandh	10	29.521	76.606
Perumpavur	13	10.115	76.476
Chanpatia	34	26.944	84.538
Afzalpur	19	17.200	76.360
Gobindpur	38	22.634	86.072
Tikkotti	13	11.483	75.617
Gingee	25	12.253	79.417
Raver	16	21.248	76.035
Bagepalli	19	13.783	77.797
Kotdwara	39	29.746	78.522
Payakaraopeta	02	17.368	82.568
Bhawanipur	34	26.454	87.027
Elamkunnapuzha	13	10.027	76.222
Ettumanoor	13	9.670	76.570
Latehar	38	23.744	84.500
Chengam	25	12.309	78.791
Rajgarh	24	27.237	76.622
Kumarapuram	13	9.271	76.433
Margherita	03	27.285	95.668
Kulasekarapuram	13	9.091	76.530
Samba	12	32.562	75.120
Pirthipur	35	25.208	78.752
Vepagunta	02	17.778	83.216
Vadipatti	25	10.085	77.961
Shenkottai	25	8.977	77.246
Edaccheri	13	11.682	75.625
Banmankhi	34	25.889	87.194
Srinivaspur	19	13.339	78.212
Palavakkam	25	12.954	80.257
Chandur	16	19.734	79.172
Indapur	16	18.300	73.250
Varappuzha	13	10.076	76.272
Kemri	36	28.807	79.205
Alattur	13	10.650	76.533
Bela	34	25.557	84.431
Krishnapuram	13	9.152	76.523
Kartarpur	23	31.443	75.498
Mamidalapadu	02	15.854	78.015
Karhal	36	27.001	78.939
Lar	36	26.204	83.969
Kudligi	19	14.905	76.385
Aliganj	36	27.494	79.171
Baloda Bazar	37	21.657	82.161
Manihari	34	25.339	87.620
Kottur	25	10.536	76.980
Faizpur	16	21.168	75.860
Manasa	35	24.478	75.141
Sankarapatti	25	10.048	78.747
Songadh	09	21.170	73.564
Pauri	39	30.153	78.777
Shahganj	36	26.050	82.684
Dhrol	09	22.567	70.418
Pallippatti	25	11.940	78.402
Barwah	35	22.254	76.039
Mauganj	35	24.667	81.873
Bablai	10	30.357	76.879
Nadbai	24	27.223	77.196
Terdal	19	16.494	75.047
Kallidaikurichi	25	8.686	77.466
Taloda	16	21.561	74.212
Murugampalaiyam	25	11.081	77.324
Mon	20	26.736	95.058
Kheri	36	27.904	80.798
Bilsi	36	28.129	78.911
Basi	23	30.588	76.845
Ayancheri	13	11.626	75.674
Anjad	35	22.042	75.055
Kotturu	19	14.824	76.220
Chinnalapatti	25	10.285	77.923
Narasannapeta	02	18.414	84.045
Ongallur-II	13	10.790	76.219
Rampur	36	29.806	77.453
Aklera	24	24.413	76.567
Mirganj	34	26.373	84.335
Kudlu	13	12.530	74.979
Tekkalakote	19	15.534	76.877
Mungaoli	35	24.408	78.096
Budhlada	23	29.928	75.562
Anuppanadi	25	9.904	78.143
Reengus	24	27.364	75.568
Sutrapara	09	20.844	70.483
Kodoli	16	17.670	74.035
Phulera	24	26.874	75.242
Renigunta	02	13.651	79.513
Basi	24	26.831	76.049
Khoni	16	19.317	73.060
Areraj	34	26.550	84.680
Muttanampalaiyam	25	11.085	77.397
Junnar	16	19.208	73.875
Mehsi	34	26.356	85.093
Edavai	13	8.764	76.688
Mangaldai	03	26.442	92.030
Naduvannur	13	11.488	75.775
Krishnarajpet	19	12.666	76.488
Tirawari	10	29.801	76.928
Mannachanallur	25	10.910	78.699
Periyanayakkanpalaiyam	25	11.153	76.952
Kalol	09	22.608	73.463
Kuttikkattur	13	11.263	75.880
Jaynagar Majilpur	28	22.175	88.420
Kailaras	35	26.305	77.616
Chipurupalle	02	18.311	83.568
Iringal	13	11.559	75.617
Jamjodhpur	09	21.902	70.036
Chumukedima	20	25.825	93.776
Thodiyoor	13	9.078	76.578
Jamul	37	21.250	81.400
Nalhati	28	24.297	87.829
Kaladi	13	10.819	76.006
Muhamma	13	9.609	76.361
Ponmundam	13	10.954	75.947
Mulamthuruthy	13	9.900	76.387
Gokarna	19	14.550	74.317
Ganguwa	10	29.113	75.696
Koregaon	16	18.646	74.059
Kandla	09	23.033	70.217
Erannoli	13	11.769	75.518
Karkala	19	13.214	74.992
Darwha	16	20.310	77.773
Chhota Udepur	09	22.304	74.016
Avanigadda	02	16.021	80.918
Mussoorie	39	30.455	78.071
Kuttippuram	13	10.842	76.031
Jaleshwar	21	21.802	87.222
Jais	36	26.265	81.549
Kallam	16	18.575	76.022
Pawayan	36	28.066	80.103
Irugur	25	11.018	77.063
Jevargi	19	17.014	76.773
Mechcheri	25	11.834	77.944
Silao	34	25.084	85.428
Khajuraho Group of Monuments	35	24.848	79.934
Silapathar	03	27.594	94.724
Dakor	09	22.753	73.150
Wadgaon	16	16.836	74.313
Deori Khas	35	23.390	79.016
Jandiala	23	31.159	75.618
Balakrishnapuram	25	10.359	78.003
Panayattur Vadakkumbhagam	13	8.955	76.618
Pasighat	30	28.066	95.327
Kheda	09	22.752	72.685
Nagar	24	27.424	77.099
Viswanatham	25	9.430	77.800
Kamalapuram	19	15.304	76.476
Poranki	02	16.478	80.708
Parangipettai	25	11.491	79.761
Andipalayam	25	11.092	77.312
Adampur	10	29.280	75.468
Kakkanad	13	10.016	76.342
Indapur	16	18.115	75.029
Talikkulam	13	10.440	76.095
Colonelganj	36	27.134	81.699
Mehndawal	36	26.976	83.110
Koelwar	34	25.581	84.798
Harur	25	12.053	78.480
Bannur	19	12.333	76.862
Mul	16	20.070	79.678
Kuttampuzha	13	10.150	76.735
Karuva	13	8.950	76.599
Doraha	23	30.800	76.024
Koothanallur	25	10.720	79.516
Khategaon	35	22.596	76.913
Nileshwar	13	12.260	75.135
Edaicode	25	8.383	77.198
Kadakkavoor	13	8.679	76.767
Haludbani	38	22.751	86.210
Chandor	16	20.331	74.245
Sundarnagar	11	31.535	76.905
Amarpur	34	25.040	86.902
Karungappalli	13	9.104	76.537
Gadkhol	09	21.644	73.012
Banganapalle	02	15.318	78.227
Anupshahr	36	28.357	78.269
Jalalabad	36	29.619	77.439
Chitaguppa	19	17.697	77.215
Babra	09	21.846	71.305
Shamsabad	36	27.537	79.438
Kithor	36	28.867	77.939
Kallur Vadakummuri	13	10.253	76.328
Machhlishahr	36	25.686	82.411
Bagha Purana	23	30.688	75.098
Bhander	35	25.736	78.746
Azhikkod	13	11.920	75.335
Uttiramerur	25	12.614	79.757
Dasuya	23	31.817	75.653
Gursarai	36	25.617	79.181
Paonta Sahib	11	30.437	77.625
Tirora	16	21.404	79.926
Rajgurunagar	16	18.867	73.900
Pottaneri Nallakavundanpatti	25	11.804	77.857
Kamaruddinnagar	07	28.677	77.054
Gauripur	03	26.083	89.961
Rania	10	29.525	74.837
Mugalivakkam	25	13.021	80.165
Thazhecode	13	11.323	75.976
Saiha	31	22.492	92.981
Chinna Salem	25	11.634	78.874
Vayalar	13	9.712	76.339
Ahraura	36	25.016	83.033
Rampachodavaram	02	17.441	81.776
Mangrol	24	25.331	76.510
Shrirangapattana	19	12.423	76.684
Kantai	34	26.214	85.297
Kharkhauda	10	28.879	76.911
Kanigiri	02	15.406	79.507
Chengannur	13	9.316	76.615
Sohagpur	35	22.701	78.195
Chandauli	36	25.258	83.268
Paramathi Velur	25	11.192	77.956
Velur	25	11.108	78.001
Naubatpur	34	25.499	84.961
Sandi	36	27.289	79.952
Kolasib	31	24.224	92.679
Marayur	13	10.276	77.162
Padam	41	33.467	76.885
Shiraguppi	16	16.619	74.709
Abu	24	24.594	72.718
Sadulshahar	24	29.909	74.176
Borawar	24	27.024	74.676
Marutharod	13	10.775	76.699
Gajwel	40	17.848	78.683
Devarshola	25	11.544	76.440
Kunda	36	25.717	81.514
Sakleshpur	19	12.941	75.785
Perundurai	25	11.276	77.588
Mundargi	19	15.207	75.884
Machhiwara	23	30.916	76.200
Nainpur	35	22.430	80.106
Tarana	35	23.334	76.043
Keirao Bitra	17	24.711	93.975
Kanth	36	29.059	78.630
Charkhari	36	25.403	79.749
Kushtagi	19	15.756	76.191
Churi	38	23.655	85.013
Vellalur	25	10.977	77.026
Sriperumbudur	25	12.968	79.942
Muthutala	13	10.835	76.160
Mahwa	24	27.046	76.932
Kandahar	16	18.873	77.192
Avilala	02	13.611	79.421
Falna	24	25.267	73.239
Ghoti Budrukh	16	19.716	73.628
Safipur	36	26.738	80.344
Brahmana Periya Agraharam	25	11.369	77.706
Thirunavaya	13	10.875	75.985
Anklesvar INA	09	21.617	73.028
Kalamnuri	16	19.674	77.311
Kabrai	36	25.403	80.000
Ilaiyankudi	25	9.625	78.624
Talwara	23	31.938	75.887
Firozpur Jhirka	10	27.789	76.945
Tijara	24	27.934	76.855
Punahana	10	27.864	77.204
Tattankuttai	25	11.435	77.724
Koregaon	16	17.699	74.163
Phillaur	23	31.019	75.791
Pakala	02	13.449	79.115
Hinjilicut	21	19.482	84.745
Damua	35	22.193	78.467
Ezhudesam	25	8.265	77.142
Andol	40	17.815	78.077
Shamgarh	35	24.188	75.639
Ratanpur	37	22.287	82.168
Kodarma	38	24.468	85.594
Keshorai Patan	24	25.293	75.939
Navalgund	19	15.559	75.353
Bholav	09	21.720	73.011
Williamnagar	18	25.495	90.617
Bijbehara	12	33.794	75.107
Gorantla	02	13.984	77.772
Dataganj	36	28.025	79.408
Tiruppuvanam	25	9.826	78.258
Beohari	35	24.024	81.378
Pantheeramkavu	13	11.231	75.852
Chharra	36	27.925	78.401
Hudkeshwar Buzurg	16	21.082	79.127
Pindwara	24	24.797	73.055
Singapur	40	17.470	78.126
Sahaspur	36	29.121	78.623
Ugrakheri	10	29.378	77.009
Kant	36	27.810	79.792
Bhokardan	16	20.258	75.770
Maheshwar	35	22.176	75.587
Thiruthuraipoondi	25	10.528	79.633
Meenambakkam	25	12.985	80.175
Chiknayakanhalli	19	13.416	76.621
Maharajgani	34	26.110	84.504
Ayanavelikulangara Vadakku	13	9.043	76.523
Kaithoon	24	25.124	75.972
Denkanikota	25	12.530	77.789
Chekkiad	13	11.717	75.642
Mayang Imphal	17	24.610	93.889
Haliyal	19	15.329	74.756
Vilankurichi	25	11.071	77.017
Rajakheri	35	23.859	78.785
Sitarganj	39	28.929	79.704
Nandgaon	16	20.307	74.655
Siuliban	38	23.749	86.785
Dharampur	09	20.537	73.174
Sikandarpur	36	26.043	84.053
Muhammadabad	36	26.034	83.381
Srisailain	02	16.072	78.868
Barki Saria	38	24.176	85.889
Loha	16	18.945	77.116
Mhaswad	16	17.634	74.788
Alot	35	23.763	75.557
Suryaraopeta	02	17.000	82.223
Aluva	13	10.108	76.352
Hastinapur	36	29.160	78.008
Chettipalaiyam	25	10.912	77.037
Someshvara	19	12.804	74.865
Pacode	25	8.335	77.214
Pappakurichchi	25	10.814	78.748
Morinda	23	30.790	76.499
Diu	52	20.714	70.982
Nabinagar	34	24.607	84.126
Dinanagar	23	32.137	75.473
Mayabandar	01	12.910	92.903
Kaikalapettai	25	13.022	80.121
Bazpur	39	29.153	79.108
Karumandi Chellipalaiyam	25	11.302	77.586
Dalsingh Sarai	34	25.668	85.836
Makronia	35	23.848	78.799
Longowal	23	30.198	75.682
Savantvadi	16	15.904	73.822
Virakeralam	25	11.008	76.913
Nasriganj	34	25.051	84.328
Padiyanallur	25	13.200	80.176
Reoti	36	25.851	84.378
Fatehganj West	36	28.466	79.307
Sadalgi	19	16.559	74.532
Nasrullahganj	35	22.684	77.271
Sarjamda	38	22.748	86.226
Narakal	13	10.038	76.222
Lalgudi	25	10.874	78.819
Ulundurpet	25	11.691	79.287
Lalganj	36	25.932	81.705
Malakpur Kohi Rangpur	07	28.540	77.121
Nivari	35	25.349	78.800
Vypin	13	9.967	76.250
Muluppilagadu	13	11.798	75.451
Alwaye	13	10.106	76.355
Tisaiyanvilai	25	8.337	77.868
Srikandamangalam	13	9.659	76.363
Kutiatodu	13	9.800	76.333
Pipri	16	20.786	78.594
Natham	25	10.228	78.230
Unnamalaikadai	25	8.300	77.241
Penugonda	02	16.654	81.746
Balod	37	20.731	81.206
Mariani	03	26.657	94.315
Qadian	23	31.822	75.377
